request_id,job_id,finish_reason,e2e_latency,num_prompt_tokens,num_generation_tokens,num_cached_tokens,prefix_cache_hit_rate,queued_time,prefill_time,inference_time,decode_time,max_tokens_param
chatcmpl-fd6d62c355984de4952a6f7cf9e43ba7,2,stop,134.94222259521484,3183,410,96,0.030160226201696512,38.20732384803705,10.97630738094449,94.86421245895326,83.88790507800877,8192
chatcmpl-8b9fcd80ba3e4b77b566a01829350b34,7,stop,151.66000080108643,1599,494,1344,0.8405253283302064,4.078401252627373e-05,0.18271443410776556,151.63779098703526,151.4550765529275,10000
chatcmpl-02f1dd270be94d6c83976559f29b07d4,1,stop,81.09534096717834,1371,195,96,0.0700218818380744,37.050882106879726,0.9472678089514375,40.3997824920807,39.452514683129266,8192
chatcmpl-2f0def0508da490b86ea9af0354fde08,2,stop,148.5471749305725,18273,466,96,0.005253652930553275,10.224170164205134,22.106722141848877,137.78884141892195,115.68211927707307,8192
chatcmpl-ca2b3fd67b1a49be9ee6c9524ed58d54,1,stop,92.7746741771698,3063,223,96,0.031341821743388835,21.913057503988966,11.197783339070156,67.1843008119613,55.98651747289114,8192
chatcmpl-3053152d0f604858b2c157807d549a7d,1,stop,92.13356351852417,2316,194,96,0.04145077720207254,38.50797324604355,1.5498928530141711,50.589080119971186,49.039187266957015,8192
chatcmpl-6ac38f9872c44a02a4a8bf229624c531,1,stop,98.30093312263489,12088,309,320,0.026472534745201854,0.0008197780698537827,10.936798596056178,94.61865615099669,83.6818575549405,8192
chatcmpl-3cb5e323d68b45d5a1d0da9fffa62be8,1,stop,104.3846447467804,2755,210,96,0.03484573502722323,35.16677801194601,1.824108799919486,65.57234183885157,63.748233038932085,8192
chatcmpl-22fb0c4e5a2f4571aa35d28104965f78,10,stop,106.1741771697998,2166,316,96,0.0443213296398892,6.404914893209934e-05,10.482165605993941,106.16342515987344,95.6812595538795,8192
chatcmpl-f207a98ed8f6462497914a1c2e537267,2,stop,173.6339931488037,4942,481,96,0.01942533387292594,44.04492715513334,6.899536382872611,127.7219829747919,120.82244659191929,8192
chatcmpl-343f750b6c4c488498c6b6537dc9f684,10,stop,112.01271605491638,3622,326,96,0.02650469353948095,0.00015587895177304745,5.202613990055397,112.00091866101138,106.79830467095599,8192
chatcmpl-7eec17c6f5a142a3892a6b4f24b4f7c9,10,stop,117.56308364868164,4646,329,96,0.020662935858803272,0.0002664669882506132,5.202613990055397,117.54983932385221,112.34722533379681,8192
chatcmpl-32c918a4c7564745bea02386530727fd,1,stop,118.73661136627197,3405,295,96,0.028193832599118944,27.94943607202731,5.161355884047225,87.13792677992024,81.97657089587301,8192
chatcmpl-836284f4b8d64efd87eecd3abf27e477,1,stop,126.18769717216492,2152,320,96,0.04460966542750929,27.949386415071785,5.161355884047225,94.59129061200656,89.42993472795933,8192
chatcmpl-eed89d95347a4723a1cecb0d94df5083,10,stop,124.71153616905212,1668,222,96,0.05755395683453238,50.34897505608387,5.886543623870239,73.16798515501432,67.28144153114408,8192
chatcmpl-56fce3ddf73449a9819147fbaa28ad04,10,stop,127.82768630981445,1762,265,112,0.06356413166855845,62.408829054795206,3.6628292151726782,64.2273563852068,60.564527170034125,8192
chatcmpl-7792314bd432408c86b4edfffc7a1206,1,stop,136.19316148757935,3438,430,96,0.027923211169284468,27.949339282000437,6.365827581845224,104.59728147694841,98.23145389510319,8192
chatcmpl-115647bf012e4dada13c0b59dc13dd65,10,stop,134.73877573013306,8776,311,96,0.010938924339106655,50.34892482007854,15.722784006036818,83.19672798085958,67.47394397482276,8192
chatcmpl-22b41d5635c34e32b6d38f4bddaa827f,1,stop,139.53571391105652,2421,244,96,0.03965303593556382,67.93397229490802,8.364871131954715,70.89373685792089,62.52886572596617,8192
chatcmpl-9b591791596e4c7ba26b1bea36a4dd6f,1,stop,140.50972294807434,8287,299,496,0.0598527814649451,67.9340211590752,5.416802705032751,71.86489223595709,66.44808953092434,8192
chatcmpl-fbfff291fd954e308820ba8638b12feb,1,stop,152.08224940299988,17105,469,96,0.0056123940368313354,5.2797228950075805,22.669603916816413,143.12395546585321,120.4543515490368,8192
chatcmpl-77b50fd3d2d54999857b8534979fc527,10,stop,158.76133465766907,9372,252,96,0.010243277848911651,83.81781760207377,11.641890815924853,70.4059493499808,58.76405853405595,8192
chatcmpl-06dabaae3fa1438ca595d9b10ae4c674,1,stop,171.03643465042114,3671,361,96,0.026150912557886135,62.40877906489186,3.6628292151726782,107.91518791206181,104.25235869688913,8192
chatcmpl-b00a2a4e26ad47fbaa0ebb4b5aaa25c8,1,stop,176.74305534362793,14780,382,96,0.006495263870094722,44.24599959794432,11.989571214886382,129.46261614607647,117.47304493119009,8192
